"RRT"	"Group"	"Class"	"Exclude"	"MF"	"VOC"	"X10.11_n_JUN.CDF"	"X1.1_c_JUN.CDF"	"X2.2_h_JUN.CDF"	"X3.3_hxn_JUN.CDF"	"X4.4_hxn_JUN.CDF"	"X5.5_h_JUN.CDF"	"X6.6_n_JUN.CDF"	"X7.7_hxn_JUN.CDF"	"X8.8_h_JUN.CDF"	"X9.9_n_JUN.CDF"	"X11.12_c_JUN.CDF"	"X12.19_c_JUN.CDF"	"X13.Blank_JUN.CDF"	"X1.1_c_AUG.CDF"	"X2.1_c_OCT.CDF"	"X3.2_h_AUG.CDF"	"X4.2_h_OCT.CDF"	"X5.3_hxn_AUG.CDF"	"X6.3_hxn_OCT.CDF"	"X8.5_h_AUG.CDF"	"X9.5_h_OCT.CDF"	"X10.6_n_AUG.CDF"	"X11.6_n_OCT.CDF"	"X12.7_hxn_AUG.CDF"	"X13.7_hxn_OCT.CDF"	"X14.8_h_AUG.CDF"	"X15.8_h_OCT.CDF"	"X16.9_n_AUG.CDF"	"X17.9_n_OCT.CDF"	"X18.11_n_AUG.CDF"	"X19.11_n_OCT.CDF"	"X20.12_c_AUG.CDF"	"X21.12_c_OCT.CDF"	"X22.19_c_AUG.CDF"	"X23.19_c_OCT.CDF"	"X24.Blank_AUG.CDF"	"X25.Blank_OCT.CDF"	"X7.4_hxn_AUG.CDF"	"Year"
0.775	"HC"	"Bz"	""	"C8H8"	"styrene"	14.70986649	0.179631981	0.182428448	0.098877976	0.103509584	0.109502793	0.22179996	0.182657211	0.152313473	0.098273283	0.248626402	0.129134713	0.153154223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.781	"HC"	"Bz"	""	"C8H10"	"o-xylene"	4.613485314	1.535330775	0.836055792	0.792387598	0.617589572	0.485421	0.641778619	0.530762783	0.494728105	0.395120452	0.761926272	0.437979746	0.529686374	1.863025707	0.327400389	0.655829598	0.480931059	0.655671278	0.471219891	0.679914373	0.502891896	0.870896436	0.379377348	0.422279199	0.625410313	0.470237369	0.428796324	0.329408294	0.455486355	0.539086787	0.424179638	0.320957983	0.264281567	0.324298083	0.354647405	0.297014452	0.308503695	0.678860285	2018
0.797	"OVOC"	"ovoc"	""	"C6H14O2"	"2-butoxy ethanol"	158.9029201	0.203394025	0.243420251	0.187195265	1.188038777	0.098005105	0.180526825	0.219221804	1.088013071	1.136972424	0.6139667	0.204610694	0.225656859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.843	"MT"	"MT"	""	"C10H16"	"a-tricyclene"	0.511076602	0.313860396	0.20692618	0.209813519	0.143954523	0.084324413	0.177110568	0.097817348	0.060742515	0.044696259	1.107886166	0.219115383	0.667360134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.844	"HC"	"Bz"	""	"C9H12"	"(1-methylethyl)benzene"	0.852891725	0.038609932	0.032782266	0.025113923	0.024142337	0.020461977	0.033202425	0.02765422	0.033876789	0.021060838	0.028014016	0.020871201	0.024780286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.848	"MT"	"MT"	""	"C10H16"	"b-thujene"	7.252905318	0.010665868	0.006639766	0.007856192	0.011944252	0.003177649	0.005820756	0.001757905	0	0.005593686	0.033308857	0.005941261	0.028445034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.866	"MT"	"MT"	""	"C10H16"	"a-pinene"	29.823079	0.106956204	0.099144042	0.084066773	0.352836845	0.096847027	0.143073659	0.108363862	0.061570793	0.224061098	0.096303082	0.093564752	0.280542606	0.059745258	0.018322248	0.041106173	0.041238696	0.081978291	0.386538318	0.058891667	0.047704756	0.084626655	0.059123084	0.062444486	0.702794348	0.052135257	0.116014251	0.02265828	0.053292646	0.040578216	0.052531357	0.017952602	0.028666967	0.065289308	0.033301602	0.038257745	0.025646659	0.121681325	2018
0.9	"MT"	"MT"	""	"C10H16"	"camphene"	10.72600339	3.772137445	2.485023203	2.536323172	4.277542239	1.071969566	2.212377669	1.302019955	0.87968748	0.56752396	17.35855418	2.562308216	8.315812014	1.531759353	0.260350524	2.051020431	0.509653538	0.497473247	3.245440056	0.778391084	0.644442495	2.058922612	0.507604464	0.839946795	1.526723339	1.043485296	0.719360964	0.354431162	1.049450025	1.686013134	0.668273036	0.895276702	0.376661121	0.848068994	0.488565947	0.756912273	0.404869234	0.894448884	2018
0.905	"OVOC"	"ovoc"	""	""	"ovoc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004628049	0	0.015667875	0.014432902	0.024087855	0.037315557	0.011767114	0.003395865	0.012605169	0.029267603	0.016289846	0.012225839	0.042093708	0.035861134	0.014007185	0.035977358	0.01819478	0.019051953	0	0	0.014555186	0.00468781	0.002233596	0	0.035466412	2018
0.911	"HC"	"alkane"	""	""	"alkane"	10.38800843	0.069676825	0.067626354	0.023868182	0.136273678	0.02916143	0.06190425	0.051988049	0.081932509	0.051308837	0.071101968	0.031950227	0.049340943	0.003241114	0.004576295	0.002922434	0.001329141	3.39805e-05	0	0.002316413	0.005786676	0.003031844	0	0.00128727	0.003633563	0	0	0.001256862	0	0.002507884	0.00123358	0.009645379	0.006281166	0.001736807	0.004320192	0.004202711	0.004930052	0	2018
0.919	"OVOC"	"oBz"	""	"C7H6O"	"benzaldehyde"	152.5754189	67.15693957	70.73210171	39.4571172	40.19782011	51.08361174	86.05114676	59.44180368	89.19659919	38.96498553	58.67203127	49.13413605	54.25462517	19.05595983	12.59526117	24.35237452	18.0433018	21.49667689	18.64155476	21.73448297	18.79107849	27.04109561	19.03289517	22.08060501	19.90242107	30.49904487	13.7453187	15.19109593	25.79405021	23.62399333	18.56381476	11.11298378	15.29159644	27.83471686	14.84480691	14.18418841	12.41634304	27.93623225	2018
0.94	"OVOC"	"oBz"	""	"C6H6O"	"phenol"	11.52757864	4.519227481	6.109207291	3.757281148	6.817768442	3.401359076	5.114911842	5.178152222	15.07775363	11.21502325	8.662087278	3.947624752	4.02324595	2.672098171	2.094657645	2.720088923	3.31424723	4.427841488	4.520318938	3.427500023	2.421775933	3.50957601	4.195004674	3.22311497	2.829160035	5.131736047	4.28876134	2.57431432	4.156183877	2.483864346	2.855081318	0.642588277	1.424756443	3.947960056	2.108053824	1.719088095	1.403236288	6.196012522	2018
0.943	"OVOC"	"ovoc"	""	""	"ovoc"	0.521173251	0.040275761	0.050820045	0.025842178	0.252698886	0.028095155	0.055783294	0.042528947	0.047735058	0.070255417	0.068953837	0.030130097	0.026975367	0.041884402	0.031467367	0.059794616	0.062431267	0.085517207	0.082593595	0.047316753	0.058904227	0.048922937	0.073288417	0.05472327	0.053802224	0.14316466	0.058123058	0.045657159	0.073902948	0.069289761	0.052107349	0.020909178	0.029059749	0.069512149	0.04557415	0.03539718	0.025052133	0.063139674	2018
0.944	"OVOC"	"alcohol"	""	"C8H16O"	"1-octen-3-ol"	0	0.32802473	0.525139432	0.257140479	44.37743544	0.417320511	0.848547825	0.524243584	0.603783666	0	0.723217079	0.492902896	0.32234215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.946	"MT"	"MT"	""	"C10H16"	"mt"	15.43089903	0	0	0	0	0	0	0	0	0.133115059	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.954	"OVOC"	"ovoc"	""	"C8H16O2"	"trans-1,3-dimethoxy-cyclohexane"	1.669872448	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.958	"MT"	"MT"	""	"C10H16"	"b-pinene"	35.95759025	0.027801594	0.035669635	0.024521344	0.131486185	0.038686095	0.047454888	0.039129307	0.020158879	0.112960403	0.039114348	0.022482954	0.029804718	0.056325788	0.040104934	0.040230792	0.064381158	0.077988053	0	0.057504988	0.06113037	0.069131303	0.068526317	0.067762602	0.07593028	0.133266901	0.062085915	0.061000808	0.080722721	0.057123094	0.065827157	0.021447491	0.038367226	0.057063806	0.040880695	0.039810188	0.030947956	0.133256581	2018
0.962	"OVOC"	"ketone"	""	"C8H14O"	"6-methyl-5-hepten-2-one"	55.96025368	1.739568	2.617274658	2.357443859	41.80191513	1.839243234	4.513640795	2.370353519	3.289603217	17.88630371	2.871488559	1.78765106	1.468272401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.967	"OTHER"	"nitro"	"?"	"C7H5N"	"benzonitrile"	0.664871059	1.392115895	0.599508183	1.103283828	0.478933675	0.836144967	1.085612744	0.452171698	1.553195348	0.485699354	0.551971743	0.700888928	0.523725822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.971	"OTHER"	"other"	"Y"	"C8H24O4Si4"	"octamethyl-cyclotetrasiloxane"	0	1.390246071	5.232833147	0.531981558	1.721169448	0.671975717	4.238585477	4.593974461	2.613570968	1.05304183	5.02787504	0.834346706	2.222109417	1.190614797	1.074939434	4.508277082	1.491777171	3.736896614	9.176526405	1.708173019	3.294372674	2.239342193	3.719681842	4.626660768	8.265776941	2.584839403	1.758635661	1.373238675	5.124164405	3.186549125	2.497163845	5.315637684	1.816419072	151.0672569	1.622993166	5.962811195	1.962938024	3.436519385	2018
0.973	"MT"	"MT"	""	"C10H16"	"myrcene"	165.411242	0.13766771	0.113213814	0.146347979	0.454819397	0.163641673	0.184834224	0.168207582	0.145126524	0.27677863	0.183753198	0.137414632	0.145617024	0.403429045	0.185582568	0.335770941	0.261484767	0.36749545	0.508666503	0.306535059	0.272057413	0.362394819	0.352774937	0.333153045	0.277459109	0.4620652	0.297750481	0.298385074	0.440155079	0.333469937	0.323134504	0.15689778	0.233380327	0.399908601	0.267005852	0.223865285	0.171115864	0.494587773	2018
0.976	"OTHER"	"other"	"Y"	"C8H24O4Si4"	"other"	16.92674625	0.015297495	0.005132428	0.032091843	0.031781726	0.035390219	0.009676871	0	0.014188322	0.023703612	0.0062889	0.033167685	0.010240934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.987	"HC"	"Bz"	""	"C9H12"	"bz"	3.998941743	0.248891295	0.244608033	0.137815691	0.133616424	0.116064318	0.222180035	0.200085088	0.199738989	0.139829789	0.2855116	0.121089439	0.176515922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
0.995	"OVOC"	"aldehyde"	""	"C8H16O"	"octanal"	43.97136623	3.409179814	4.600226373	4.174360507	9.026568729	2.677496121	5.335097289	4.37593395	5.727228653	9.088634658	5.60607251	5.980465664	2.66394161	1.496368463	1.68468248	2.110595781	4.552697471	3.182697302	5.199941018	1.826294019	2.526905198	2.625533746	3.451795904	2.590397067	2.213069499	5.565810836	4.310166949	3.599005815	3.277350629	3.641836451	2.208898222	0.997404996	1.732730829	2.41130989	2.03423504	1.874256772	2.156220178	3.581183629	2018
1	"GLV"	"ester"	""	"C8H14O2"	"cis-3-hexenyl acetate"	7.837764679	0.639190669	0.339266935	0.159282739	0.43692473	0.119772955	0.246228714	0.219674108	0.188712629	0.281318917	0.792149953	0.168171608	0.163124418	0.047902508	0.066464038	0.06585894	0.073626434	0.089048256	0.093290075	0.060849702	0.058601619	0.070989762	0.075355235	0.09456211	0.062905488	0.081445778	0.129425193	0.055225089	0.106952278	0.061642968	0.082491326	0.053178854	0.042478969	0.077742854	0.065236173	0.09469601	0.078571677	0.131497734	2018
1.009	"MT"	"MT"	""	"C10H16"	"a-phellandrene"	12.61205481	0.062635524	0.074354641	0.022884369	0.122698564	0.050010504	0.118185502	0.099710509	0.088917275	0.072356931	0.231466889	0.062349508	0.07363477	0.13846841	0.119625236	0.26809364	0.245860441	0.244447762	0.52622185	0.206313234	0.217669109	0.234970978	0.266031621	0.248366639	0.226664233	0.256902541	0.294112207	0.179346364	0.347255285	0.206997733	0.282264226	0.096155129	0.140666637	0.260938676	0.170618393	0.173680574	0.112654535	0.435374209	2018
1.012	"GLV"	"ester"	""	"C8H16O2"	"acetic acid, hexyl ester"	48.67348639	0.586395677	0.869638454	0.413801981	0.631318546	0.616619688	0.933034257	0.779880047	1.119760348	0.819289965	1.741016829	0.663009971	0.557536324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
1.017	"OTHER"	"sulfo"	"?"	"C8H18S"	"sulfo"	4.207597151	0.048353257	0.131494294	0.044157217	0.105768685	0.04800963	0.13041281	0.095657241	0.107834485	0.096667829	0.181898272	0.046421954	0.085697386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
1.022	"MT"	"MT"	""	"C10H16"	"3-carene"	6.488255141	0.065194373	0.060629415	0.068878922	0.095173815	0.043335612	0.067424849	0.06946467	0.040570861	0.085303078	0.028187498	0.045195839	0.067918407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
1.034	"MT"	"MT"	""	"C10H16"	"mt"	4.788993201	0	0	0	0	0	0	0	0	0	0	0.048458754	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
1.043	"OVOC"	"alcohol"	""	"C8H18O"	"2-ethyl-1-hexanol"	73.01465592	2.026785169	2.154128036	1.774295542	8.739809664	1.478656551	1.767242967	1.310229821	3.081915271	7.722688277	3.230165112	1.25138276	2.198654663	5.064256842	6.080340335	6.286886927	10.00860704	9.128739695	8.578836012	4.35451417	5.010160874	7.902038828	8.183367641	9.474460125	8.032887053	10.97408623	16.56210701	4.99486423	11.39799029	7.43383916	10.11087187	4.129036246	3.153909094	8.91042447	6.476528492	5.205622865	2.493865419	10.6686405	2018
1.05	"MT"	"MT"	""	"C10H14"	"p-cymene"	9.498502145	0.792769087	0.412883645	0.324181748	0.13825525	0.277114734	0.254372536	0.286833927	0.52646145	0.08403618	7.712444853	1.093680081	6.555909779	0.158865307	0.04236265	0.252447875	0.094488603	0.086989676	0.130873602	0.138367487	0.089768059	0.37286858	0.069934219	0.126065115	0.14185112	0.167349042	0.077474275	0.055822513	0.12123349	0.236751575	0.102701312	0.148115767	0.057283268	0.22216556	0.07179725	0.257535621	0.087851478	0.410898124	2018
1.059	"MT"	"MT"	""	"C10H16"	"d-limonene"	0	5.230539796	5.479464926	7.227938557	10.22088031	19.77947608	7.121049172	6.275398444	3.573302314	7.67203735	74.30629768	15.0585465	12.96632268	6.812272482	1.782877131	1.844908386	2.930924969	6.811595925	7.525962632	6.45129685	3.408651998	5.830828433	3.861329292	3.822364123	7.512923965	6.169990987	5.482342899	1.363214817	2.497868157	2.28851599	3.459757902	0.927953988	2.158787401	8.269365516	2.119304232	1.88334783	1.61387264	6.215664195	2018
1.062	"OVOC"	"oBz"	""	"C7H8O"	"benzyl alcohol"	0	0.456592421	0.523093827	0.396157251	10.10512205	0.509836517	0.665179836	0.602705481	0.797626233	3.099469724	0.830216761	0.453888296	0.550220314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
1.067	"oMT"	"oMT"	""	"C10H18O"	"eucalyptol"	0	0.170608249	0.244607426	0.113611155	0.908153329	0.132596798	0.261992193	0.246563958	0.280922007	0.461952252	0.31863727	0.148073091	0.192902718	0.125836654	0.106967641	0.122799303	0.165537051	0.172421381	0.276597817	0.11727778	0.149394908	0.151261469	0.172232877	0.165694317	0.170771831	0.241433498	0.198426413	0.115069367	0.213933895	0.133614672	0.182799236	0.079745907	0.105456506	0.188085199	0.145060074	0.181175816	0.09909298	0.305669358	2018
1.077	"OTHER"	"halogen"	"?"	"C6H4Cl2"	"1,4-dichloro-benzene"	6.340090925	0.674189609	0.385339117	0.522488779	0.234975268	0.282954215	0.26232415	0.16413592	0.124215418	0.036851337	0.244613347	0.208032906	0.278937877	2.051801954	0.389495381	0.740617945	0.195075005	0.5203308	0.244681117	0.848593824	0.226502002	1.176890093	0.174776699	0.33446588	0.516537313	0.48397133	0.210620675	0.409259726	0.198056649	0.672642073	0.220806934	0.217514536	0.158425156	0.165862699	0.136422876	0.25100788	0.186225479	0.546552788	2018
1.087	"MT"	"MT"	""	"C10H16"	"ocimene"	5.299968216	1.142081897	1.72222079	0.780055948	2.085953901	1.162978142	1.872912584	1.394202362	1.616816704	1.151452409	1.347401422	0.766348304	1.075685748	0.522868625	0.349016256	0.27100427	0.3903485	0.856271717	0.653064016	0.666719682	0.337041366	1.036934449	0.519624821	0.660553943	0.419971455	1.045862106	0.46515314	0.455806497	0.364361765	0.611742167	0.419362438	0.124187553	0.191574077	0.399156704	0.269661665	0.307839418	0.152256847	0.997649042	2018
1.093	"HC"	"alkane"	""	"C10H20"	"alkane"	0.884931464	0.072967269	0.099277435	0.056464578	0.083734355	0.045639291	0.119653638	0.065423534	0.069549768	0.076170974	0.121295987	0.058438317	0.055695892	0.014622861	0.018804154	0.030379974	0.02517896	0.022865321	0.043968395	0.013376705	0.034679555	0.015780458	0.031810543	0.024033793	0.043600826	0.020249151	0.043299338	0.023863414	0.052294804	0.030020403	0.046279442	0.025692112	0.028598253	0.034525297	0.031643811	0.016638862	0.022274489	0.024192587	2018
1.105	"HC"	"alkane"	""	""	"alkane"	0	0.438306302	4.709668966	0.31523915	10.79016158	0.385450676	3.598859772	2.593652979	1.810082482	3.412611083	2.916519885	0.462955285	1.213561382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
1.105	"HC"	"alkane"	""	""	"alkane"	46.91484108	0	0.315168382	0	0.856000354	0	0.137868589	0.060156638	0	0.167209076	0	0	0.096259834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
1.11	"HC"	"alkane"	""	""	"alkane"	25.55218688	0.0201133	0.072954282	0.025213765	0.133420063	0.032237524	0.04939832	0.058523845	0.075457396	0.057685639	0.062310786	0	0.083895172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
1.117	"MT"	"MT"	""	"C10H16"	"y-terpinene"	83.75639734	0.074238206	0.127901156	0.068322522	0.181844849	0.065733024	0.148120287	0.101578427	0.116920302	0.117224617	0.305397234	0.151357082	0.094073337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
1.132	"oMT"	"oMT"	""	""	"omt"	0	0.497131268	0.520512078	0.658549438	0.703554362	0.443999951	0.599928354	0.553605062	0.548449884	0.903694413	0.300093419	0.434555191	0.501950129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018
